ISBN,publisher_name,title,author,genre,  num_pages,price,cost,num_in_stock,percentage_to_publishers
9780064440950      ,HarperCollins,Chester,Syd Hoff,Chick lit,1393,59.07,4.28,126,37.5
9780060225353      ,HarperCollins Publishers,Stanley,Syd Hoff,Historical Fiction,937,42.03,2.97,137,22.77
9780064440578      ,HarperCollins,Grizzwold,Syd Hoff,Action,1396,15.89,4.59,78,36.24
9780064441766      ,HarperCollins,Captain Cat,Syd Hoff,Suspense,252,79.19,4.19,162,44.43
9780805427776      ,B Fiction,Once Upon a Gulf Coast Summer,Susan    Oliver,Crime,311,92.1,1.89,93,29.9
9780929005492      ,Sumach Press,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,Horror,131,94.66,2.56,284,38.21
9780689716041      ,Aladdin,The Bears on Hemlock Mountain,Alice Dalgliesh/Helen Sewell,Science Fiction,767,92.44,1.09,230,30.09
9780976234968      ,Triple Crown Publications,Hoodwinked,Quentin Carter,Fantasy,657,31.8,4.82,169,41.15
9780701179793      ,Chatto & Windus,The Risk of Darkness (Simon Serrailler  #3),Susan Hill,Crime,428,73.79,2.09,187,48.98
9780701176815      ,Chatto  Windus,The Pure in Heart (Simon Serrailler  #2),Susan Hill,Children,1024,61.26,2.44,252,43.34
9781567921892      ,David R. Godine Publisher,The Woman in Black,Susan Hill/John Lawrence,Crime,586,77.6,2.58,135,21.3
9780099462101      ,Vintage,The Pure in Heart (Simon Serrailler  #2),Susan Hill,Horror,1093,81.31,3.28,285,35.25
9781585678761      ,Harry N. Abrams,The Various Haunts of Men (Simon Serrailler #1),Susan Hill,Horror,1379,80.74,2.81,222,32.88
9780198145707      ,Clarendon Press,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page,Short-Story,1015,95.32,2.31,144,21.44
9780140128468      ,Penguin Books,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,Science Fiction,1270,71.14,3.07,191,42
9781596440784      ,Hovel Audio,The Brothers Karamazov,Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance,Crime,666,25.19,1.04,146,26.86
9781933372136      ,Europa Editions,Old Filth (Old Filth  #1),Jane Gardam,Anthology,981,15.38,1.16,258,45.03
9780099284291      ,Vintage,Filth,Irvine Welsh,Drama,1075,16.45,1.61,124,31.5
9781903254387      ,Fab Press,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley/Dani Filth,Graphic Novel,564,51.74,4.95,72,28.38
9781840681123      ,Creation Books,Divine Filth: Lost Writings (Modern Classics),Georges Bataille,Short-Story,1487,12.22,3.69,273,43.27
9780816643004      ,Univ Of Minnesota Press,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,Fantasy,179,12.7,4.78,231,44.07
9781560257011      ,Running Press,Pink Flamingos and Other Filth: Three Screenplays,John Waters,Historical Fiction,1303,54.76,1.23,25,31.8
9780060593209      ,Avon,Let It Be Love (Effingtons  #11),Victoria Alexander,Fiction,534,42.19,1.36,71,18.5
9780380818204      ,Avon,The Marriage Lesson (Effingtons  #3),Victoria Alexander,Fantasy,768,43.84,1.6,31,22.49
9780060593193      ,Avon,When We Meet Again (Effingtons  #10),Victoria Alexander,Adventure,1317,75.35,4.03,86,17.8
9780060001445      ,Avon HarperCollins,Her Highness  My Wife (Effingtons  #5),Victoria Alexander,Suspense,134,60.78,2.86,38,10.22
9780060001452      ,Avon,Love With the Proper Husband (Effingtons  #6),Victoria Alexander,Romance,1181,53.46,4.18,66,24.2
9780060517618      ,Avon,The Lady in Question (Effingtons  #7),Victoria Alexander,Anthology,631,67.63,1.88,261,34.36
9780767904612      ,Broadway Books,Going on Being: Buddhism and the Way of Change,Mark Epstein,Science Fiction,1304,28.89,4.76,276,24.88
9780231102438      ,Columbia University Press,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,Children,1485,36.08,3,252,16.49
9780517222850      ,Gramercy Books,The Shell Seekers,Rosamunde Pilcher,Romance,1454,11.04,1.72,17,49.06
9780821718254      ,Zebra,Cat's Cradle (Cat  #1),William W. Johnstone,Children,1221,18.16,3.17,127,22.15
9780099601111      ,Arrow,Five Patients,Michael Crichton,Suspense,661,89.12,1.37,93,13.5
9780520231511      ,University of California Press,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews/Andrew Scull,Thriller,306,53.58,3.39,200,16.92
9780753812938      ,Polygon,Consider the Lilies,Iain Crichton Smith/Isobel Murray,Historical Fiction,1166,18.43,4.85,105,40.34
9781406955811      ,Hard Press,The Admirable Crichton,J.M. Barrie,Suspense,1010,71.44,2.14,296,38.4
9780553273861      ,Bantam,The Delta Star,Joseph Wambaugh,Horror,545,30.2,4.33,216,43.42
9780553763249      ,Bantam,Finnegan's Week,Joseph Wambaugh,Graphic Novel,1094,69.57,4,225,21.81
9780763625894      ,Candlewick Press,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline,Graphic Novel,341,24.64,4.93,234,20.46
9780763618988      ,Candlewick Press,The Tiger Rising,Kate DiCamillo,Adventure,1160,61.91,2.58,41,11.64
9780763623326      ,Candlewick Press,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,Paranormal Romance,582,73.22,2.14,195,31.3
9780763625290      ,Candlewick Press,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,Non-Fiction,666,70.34,3.21,283,24.5
9780763622701      ,Candlewick Press,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen,Anthology,914,99.94,2.93,268,34.37
9780763630140      ,Candlewick Press,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,Horror,1355,30.36,2.46,38,45.23
9780140620276      ,Penguin Books,The Mill on the Floss,George Eliot,Chick lit,1189,32.47,1.46,258,11.53
9781857331646      ,Kuperard,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,Horror,378,55.69,2.5,90,30.07
9780521476768      ,Cambridge University Press,The Cambridge Companion to Plotinus,Lloyd P. Gerson,Children,844,63.39,1.14,115,22.7
9780765345707      ,Starscape,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,Graphic Novel,445,78.43,1.65,196,26.68
9780765357663      ,Starscape,Hidden Talents (Talents  #1),David Lubar,Satire,564,79.13,2.07,159,31.55
9780618439096      ,HMH Books for Young Readers,Dunk,David Lubar,Satire,1264,17.04,4.38,33,10.74
9781891830600      ,Top Shelf Productions,Carnet de Voyage,Craig Thompson,Children,1109,37.85,3.58,261,19.79
9781593070694      ,Dark Horse,Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,Craig Thompson,Fiction,554,81.83,3.56,227,45.39
9780375714764      ,Pantheon Books,Good-Bye  Chunky Rice,Craig Thompson,Horror,247,31.67,1.13,164,42.12
9782840558590      ,Delcourt,Adieu  Chunky Rice,Craig Thompson,Fiction,520,45.84,1.71,128,33.65
9780520206397      ,University of California Press,Balanchine: A Biography,Bernard Taper,Non-Fiction,1147,37.94,2.16,21,33.3
9781857024692      ,Fourth Estate,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell,Horror,1175,77.39,2.83,29,38.69
9780865473010      ,North Point Press,The Splendid Outcast: Beryl Markham's African Stories,Beryl Markham/Mary S. Lovell,Anthology,883,67.05,1.28,39,17.85
9780425214435      ,G.P. Putnam's Sons,Eyes of Prey (Lucas Davenport  #3),John Sandford,Chick lit,1424,53.75,1.05,136,19.35
9780060084530      ,Harper Paperbacks,Sharpe's Prey (Sharpe  #5),Bernard Cornwell,Romance,689,23.83,1.08,175,33.61
9780425204306      ,Berkley,Broken Prey (Lucas Davenport  #16),John Sandford,Fiction,159,59.57,3.34,63,18.64
9780425205815      ,G.P. Putnam's Sons,Rules of Prey (Lucas Davenport  #1),John Sandford,Anthology,676,15.94,3.77,143,17.32
9780743484190      ,Simon & Schuster,Certain Prey (Lucas Davenport  #10),John Sandford,Romance,641,81.12,3.56,244,24.22
9780425141236      ,Berkley,Winter Prey (Lucas Davenport  #5),John Sandford,Anthology,279,15.57,3.58,123,40.85
9780758212382      ,Kensington,Destiny's Daughters,Gwynne Forster/Donna Hill/Parry A. Brown,Graphic Novel,406,42.99,1.98,132,17.89
9781844675739      ,Verso,Fragments,Jean Baudrillard/Emily Agar,Mystery,1491,74.86,3.21,202,10.45
9780761956921      ,Sage Publications Ltd,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer,Historical Fiction,139,75.48,2.26,94,36.33
9780231121002      ,Columbia University Press,The Vital Illusion,Jean Baudrillard/Julia Witwer,Adventure,1118,85.95,2.64,268,18.18
9788497934329      ,DeBolsillo,Hijos de la medianoche,Salman Rushdie/Miguel Sáenz,Graphic Novel,826,32.17,2.96,185,29.42
9780425213612      ,Berkley Heat,Wicked Ties (Wicked Lovers  #1),Shayla Black,Non-Fiction,517,63.05,2.67,30,33.7
9780060002053      ,Avon,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,Thriller,264,60.83,3.41,77,38.68
9780312352363      ,St. Martins Press-3PL,The Wicked (Vampire Huntress  #8),L.A. Banks,Non-Fiction,1405,22.81,2.02,184,20.01
9781419953965      ,Elloras Cave,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,Fantasy,399,10.39,2.27,84,46.53
9780821780572      ,Zebra,My Wicked Pirate,Rona Sharon,Satire,1298,20.59,2.31,96,49.43
9783861878759      ,Bruno Gmünder,Wicked Dreams,Kingdome 19,Romance,310,41.37,4.18,137,10.43
9780786809608      ,Disney-Hyperion,If I Have a Wicked Stepmother  Where's My Prince?,Melissa Kantor,Short-Story,1382,86.61,4.13,148,49.38
9780060760823      ,HarperCollins,A Couple of April Fools (The Hamlet Chronicles #6),Gregory Maguire/Elaine Clayton,Historical Fiction,1404,13.6,1.4,106,47.21
9780064408745      ,HarperCollins,The Good Liar,Gregory Maguire,Fantasy,218,90.59,1.62,116,29.21
9780064405959      ,HarperCollins,Seven Spiders Spinning (The Hamlet Chronicles  #1),Gregory Maguire/Dirk Zimmer,Satire,1488,38.09,3.97,165,27.3
9780060546571      ,HarperCollins,Three Rotten Eggs (The Hamlet Chronicles  #5),Gregory Maguire/Elaine Clayton,Graphic Novel,866,98.62,3.4,230,45.94
9783423242301      ,dtv,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire/Mechtild Sandberg-Ciletti,Children,1343,88.65,3.98,50,47.52
9780312346065      ,Feiwel & Friends,On the Night You Were Born,Nancy Tillman,Short-Story,1122,44.97,4.92,32,26.49
9780764136313      ,B.E.S. Publishing,The Night at the Museum,Milan Trenc,Suspense,393,97.43,2.65,114,19.41
9780618084746      ,Mariner Books,The Heart Is a Lonely Hunter,Carson McCullers,Science Fiction,606,31.83,1.93,172,13.48
9780141185224      ,Penguin Classics,The Heart Is a Lonely Hunter,Carson McCullers/Kasia Boddy,Crime,643,25.15,2.96,47,22.26
9781857152746      ,Random House,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,Mystery,361,95.25,3.5,206,30.72
9781400042067      ,Everyman's Library,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,Paranormal Romance,354,22.71,4.61,120,37.57
9780684804422      ,Scribner,The Pat Hobby Stories,F. Scott Fitzgerald/Arnold Gingrich,Fiction,519,60.78,4.73,271,42.09
9780140435191      ,Penguin Classics,The Pursuit of the Well-Beloved & The Well-Beloved,Thomas Hardy/Patricia Ingham,Satire,737,58.12,4.25,142,10.03
9780674673779      ,Harvard University Press,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,Anthology,303,72.64,2.06,130,28.39
9780786812912      ,Little  Brown Books for Young Readers,The Big Box,Toni Morrison/Slade Morrison,Fantasy,961,87.44,4.26,231,13.98
9780061120060      ,Amistad,Their Eyes Were Watching God,Zora Neale Hurston,Action,667,50.72,3.41,220,34.2
9780310259664      ,Zondervan Publishing Company,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,Short-Story,891,72.42,3.09,188,25.34
9780020518600      ,Scribner Classics,The Short Stories of Ernest Hemingway,Ernest Hemingway,Anthology,429,68.24,1.26,204,21.04
9780941807555      ,Welcome Books,Little Big Book for God's Children,Alice Wong/Lena Tabori,Graphic Novel,519,44.97,4.29,194,29.41
9780312315733      ,St. Martin's Griffin,Little Children,Tom Perrotta,Chick lit,593,26.32,1,222,12.86
9780316890663      ,Back Bay Books,Dale Loves Sophie to Death,Robb Forman Dew,Romance,846,71.42,2.91,152,45.78
9780142001745      ,Penguin Books,The Secret Life of Bees,Sue Monk Kidd,Satire,386,23.34,3.22,273,43.65
9781841952888      ,Canongate Books,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson,Mystery,854,72.14,2.7,102,49.02
9780553011807      ,Bantam Books,The Martian Chronicles,Ray Bradbury/Ian  Miller,Mystery,1136,49.83,3.25,63,23.08
9780316911481      ,Poppy,You Know You Love Me (Gossip Girl  #2),Cecily von Ziegesar,Science Fiction,831,61.93,3.66,264,41.57
9780805850840      ,Routledge,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,Drama,1085,79.61,1.06,288,22.24
9780330375467      ,Pan Macmillan Ltd. (London),Them: Adventures with Extremists,Jon Ronson,Chick lit,185,43.9,3.9,178,42.32
9781550546002      ,Not Avail,Why I Hate Canadians,Will Ferguson,Fantasy,866,56.21,2.18,143,24.12
9780060525101      ,HarperPerennial,Happiness,Will Ferguson,Satire,981,22.23,1.07,100,48.71
9780851513348      ,Banner of Truth,Discovering God's Will,Sinclair B. Ferguson,Drama,1036,40.67,3.85,81,34.43
9780316013307      ,Back Bay Books,The Truth of the Matter,Robb Forman Dew,Non-Fiction,338,40.86,2.75,295,43.26
9780521002936      ,Cambridge University Press,Spinoza: A Life,Steven Nadler,Science Fiction,1259,22.16,1.87,120,47.25
9781555424435      ,Jossey-Bass,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,Children,888,35.79,1.55,87,26.66
9780743484879      ,Washington Square Press,Henry V,William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill,Horror,1153,86.55,1.72,18,36.33
9780872861909      ,City Lights Publishers,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood,Romance,1062,22.45,3.5,216,45.29
9780809015566      ,Hill and Wang,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson,Graphic Novel,810,51.88,3.55,179,15.54
9781400031184      ,Vintage Crime/Black Lizard,Adam and Eve and Pinch Me,Ruth Rendell,Short-Story,1494,60.29,4.68,48,32.9
9780440169123      ,Dell,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,Children,521,25.23,3.45,25,49.76
9780192803467      ,Oxford University Press  USA,Egyptian Myth: A Very Short Introduction,Geraldine Pinch,Suspense,318,57.92,2.55,118,14.3
9780425151044      ,Berkley,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,Romance,683,50.94,2.27,101,25.22
9780812565881      ,Tor Classics,Persuasion,Jane Austen,Action,1208,27.89,3.43,268,29.5
9780515133080      ,Jove,Beyond Seduction (Beyond Duet  #2),Emma Holly,Thriller,735,92.28,3.42,234,36.66
9780192804785      ,Oxford University Press,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,Crime,217,28.07,4.85,91,28.85
9780140434255      ,Penguin Classics,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,Paranormal Romance,1260,53.79,4.66,261,10.86
9781593083366      ,Barnes & Noble,Sense and Sensibility,Jane Austen/Laura Engel,Science Fiction,260,83.24,1.59,113,33.92
9781593080495      ,Barnes  Noble Classics,Sense and Sensibility,Jane Austen/Laura Engel,Suspense,872,16.54,4.57,174,46.99
9781586633790      ,SparkNotes,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey,Romance,1440,76.06,3.83,27,15.36
9780316831116      ,Back Bay Books,A Different Mirror: A History of Multicultural America,Ronald Takaki,Chick lit,481,25.96,3.75,281,46.1
9780688140717      ,William Morrow Paperbacks,Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self,Elan Golomb,Action,571,33.52,2.73,99,39.25
9780967469782      ,Middleway Press,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino,Paranormal Romance,655,38.2,3.12,125,32.1
9780345910905      ,Ballantine Books,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,Fantasy,1304,25.21,2.65,19,49.82
9781559277587      ,MacMillan Audio,They Do It With Mirrors,Agatha Christie/Rosemary Leach,Paranormal Romance,129,23.19,2.03,212,11.6
9781400076505      ,Vintage,The Lemon Table,Julian Barnes,Short-Story,109,96.34,2.36,75,35.84
9780786848690      ,Miramax,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,Crime,111,73.27,4.93,67,22.48
9788497939218      ,Debolsillo,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,Action,906,31.93,3.15,22,18.52
9780439573887      ,Scholastic Inc.,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,Horror,850,92.41,1.26,259,25.03
9780307343116      ,Montena,El cubo B (Artemis Fowl  #3),Eoin Colfer/Ana Alcaina,Thriller,1079,37.48,2.51,78,38.12
9780670913527      ,Penguin Group,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,Science Fiction,598,84.07,3.33,267,13.36
9781568986197      ,Princeton Architectural Press,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,Science Fiction,1485,51.83,2.68,33,22.09
9780440238409      ,Laurel Leaf Library,Monsoon Summer,Mitali Perkins,Drama,487,21.83,3.17,258,13.54
9780312980382      ,St. Martin's Paperbacks,Warlock (Ancient Egypt  #3),Wilbur Smith,Anthology,532,91.38,2.93,211,29.41
9780743252218      ,Simon & Schuster,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,Satire,313,70.71,2.48,97,17.61
9780679406839      ,Pantheon Books,Gift from the Sea,Anne Morrow Lindbergh,Adventure,1072,29.17,1.6,157,38.13
9781840462685      ,Palgrave Macmillan,Wide Sargasso Sea: A Reader's Guide to Essential Criticism,Carl Plasa,Horror,340,21.38,1.12,142,34.78
9780878510375      ,Hearst Communications,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,Romance,1009,53.97,1.97,158,48.36
9780192840318      ,Oxford University Press,Evelina,Frances Burney/Edward A. Bloom,Adventure,1103,10.52,1.01,175,48.47
9781553100669      ,Ash-Tree Press,Dancing On Air,Frances Oliver,Chick lit,1449,53.31,2.79,211,25.61
9780813025933      ,University Press of Florida,Holding On to the Air,Suzanne Farrell/Toni Bentley,Crime,637,69.15,2.43,225,29.15
9780689863127      ,Beach Lane Books,The Turtle (The Lighthouse Family  #4),Cynthia Rylant/Preston McDaniels,Thriller,138,71.25,1.92,82,30.61
9780380813865      ,Avon,The Body in the Lighthouse,Katherine Hall Page,Children,1221,71.62,3.38,277,20.57
9780674006720      ,Belknap Press,American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War,David E. Kaiser,Non-Fiction,313,54.44,4.94,246,37.54
9780684182605      ,Scribner Book Company,The Sun Also Rises,Ernest Hemingway,Action,1114,25.99,4.54,253,48.34
9780689818363      ,Aladdin,The Call of the Wild,Jack London/Wendell Minor,Short-Story,313,54.16,3.56,273,45.22
9780689856747      ,Aladdin,The Call of the Wild,Jack London/Gary Paulsen,Suspense,956,71.05,3.08,42,46.51
9781587887734      ,Brilliance Audio,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,Romance,464,53.56,3.27,125,39.18
9780451527035      ,Signet Classics,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,Thriller,1067,15.68,4.42,185,40.45
9788497930055      ,Debolsillo,Fahrenheit 451,Ray Bradbury/Alfredo Crespo,Science Fiction,1466,33.45,3.07,179,24.63
9780060556501      ,HarperCollins,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,Mystery,537,48.64,4.63,151,28.02
9780060765484      ,HarperEntertainment,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis/Pauline Baynes,Crime,1312,94.22,4.12,45,43.74
9780060845247      ,HarperCollins Publishers,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis/Pauline Baynes,Adventure,617,26.64,3.14,28,43.56
9780425216026      ,Berkley Sensation,New Moon (Moon #6),Rebecca York,Historical Fiction,274,15.42,4.13,291,21.54
9780805377958      ,Benjamin-Cummings Publishing Company,Health: The Basics (Donatelle Series),Rebecca J. Donatelle,Romance,1210,16.22,3.92,51,31.74
9780822008255      ,Cliffs Notes,Cliffsnotes on Eliot's Middlemarch,Brian Johnston/George Eliot/CliffsNotes,Anthology,469,36.01,4.72,291,24.53
9781551112237      ,Broadview Press Inc,Alice's Adventures in Wonderland,Lewis Carroll/Richard  Kelly,Paranormal Romance,422,46.38,2.56,293,10.15
9780517037058      ,Gramercy,Anne of the Island and Tales of Avonlea,L.M. Montgomery,Satire,285,69.1,4.42,123,24.54
9780517229279      ,Gramercy Books,A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,Adventure,620,80.18,4.85,78,20.38
9780395657836      ,Mariner Books,In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally/Radu Florescu,Graphic Novel,924,73.6,1.33,195,29.65
9780060882600      ,HarperCollins,The Annotated Charlotte's Web,E.B. White/Garth Williams/Peter F. Neumeyer,Thriller,575,12.05,4.14,57,44.75
9780330398046      ,MacMillan Children's Books,Just as Long as We're Together,Judy Blume,Suspense,1086,55.47,1.57,74,49.95
9780743437578      ,Pocket Books,Wifey / Smart Women,Judy Blume,Historical Fiction,1157,23.53,2.63,159,38.69
9780689849732      ,Atheneum/Richard Jackson Books,Forever...,Judy Blume,Mystery,151,61.34,4.74,265,13.74
9780425193822      ,Berkley,Fudge-a-Mania (Fudge  #4),Judy Blume,Adventure,102,39.1,2.42,104,17
9780425193792      ,Berkley,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,Short-Story,638,54.88,4.64,81,33.08
9780330397803      ,Pan Childrens,Forever . . .,Judy Blume,Fantasy,1068,81.54,1.13,30,10.87
9780425206546      ,Berkley,Wifey,Judy Blume,Children,315,28.87,3.78,39,22.2
9781416531043      ,Pocket Books,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,Mystery,1372,99.75,1.25,78,45.01
9780385734073      ,Delacorte Books for Young Readers,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,Adventure,375,78.49,1.76,274,21.91
9780939666508      ,Yosemite Conservancy,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,Historical Fiction,1259,21.83,3.39,226,10.41
9780385086165      ,Penguin Books,A Man of the People,Chinua Achebe,Fantasy,1070,99.16,3.54,178,30.12
9781400076581      ,Anchor Books,Collected Poems,Chinua Achebe,Thriller,1124,18.7,3.73,199,45.43
9780385014809      ,Anchor Books,Arrow of God (The African Trilogy  #3),Chinua Achebe,Fantasy,181,74.43,1.52,204,18.14
9780385733205      ,Delacorte Press,Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,Mystery,754,67.84,1.24,293,30.56
9781583224717      ,Seven Stories Press,Lithium for Medea,Kate Braverman/Rick Moody,Children,840,78.83,4.16,34,29.68
9781853993237      ,Bristol Classical Press,Die Leiden des Jungen Werther,Johann Wolfgang von Goethe/R. Paulin,Drama,716,81.05,4.08,233,18.55
9780486406541      ,Dover Publications,The Odyssey,Homer/George Herbert Palmer,Graphic Novel,1283,97.98,3.19,270,29.17
9780976072614      ,El Paso Norte Press,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar/James H. Ford/W.A. McDevitte,Short-Story,1280,15.65,1.26,45,42.16
9780760768952      ,Barnes  Noble,The Conquest of Gaul,Gaius Julius Caesar/F.P. Long/Cheryl Walker,Anthology,953,73.21,1.79,153,17.73
9781565849426      ,The New Press,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,Children,169,13.14,1.47,182,34.96
9780060518653      ,Harper Perennial Modern Classics,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,Short-Story,364,42.67,2.64,125,46.27
9780517053577      ,Gramercy,Mark Twain: Selected Works,Mark Twain,Drama,425,22.97,2.11,45,34.65
9781590526859      ,Multnomah,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,Satire,234,96.56,1.47,146,24.96
9780060977498      ,HarperCollins,The God of Small Things,Arundhati Roy,Romance,1361,44.88,3.25,57,28.12
9783492238694      ,Piper Taschenbuch,Balzac und die kleine chinesische Schneiderin,Dai Sijie,Mystery,509,11.81,4.76,59,31.42
9780060925772      ,Harper Perennial,The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,Historical Fiction,276,36.06,2.37,104,10.23
9780670030798      ,Viking Books,Winston Churchill,John Keegan,Drama,877,59.21,4.1,88,45.07
9780689118449      ,Atheneum Books,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,Fiction,953,61.22,1.95,37,30.33
9780060987466      ,It Books,The Long Hard Road Out of Hell,Marilyn Manson/Neil Strauss,Short-Story,267,34.98,2.76,54,33.46
9780859653725      ,Plexus Publishing,Dissecting Marilyn Manson,Gavin Baddeley,Thriller,298,16.37,2.92,57,21.44
9780312181338      ,St. Martin's Griffin,Marilyn Manson,Kurt Reighley,Paranormal Romance,1087,38.27,2.84,294,40.3
9781597818704      ,Xulon Press,Marilyn Manson: The Lonely Watchman,Richard D. Nelson,Crime,998,60.37,3.13,173,22.58
9780521317504      ,Cambridge University Press,Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,Action,717,30.4,2.77,132,48.97
9780674824263      ,Harvard University Press,Sources of the Self: The Making of the Modern Identity,Charles Taylor,Adventure,1168,31.9,3.99,64,27.06
9780674268630      ,Harvard University Press,The Ethics of Authenticity,Charles Taylor,Romance,285,51.69,4.68,123,31.75
9780691037790      ,Princeton University Press,Multiculturalism,Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,Suspense,622,82.37,1.06,188,26.09
9780521805223      ,Cambridge University Press,Charles Taylor,Ruth  Abbey,Fiction,1070,32.62,1.77,212,26.06
9780439517379      ,Scholastic Nonfiction,Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,Romance,252,71.68,2.59,202,33.07
9781591840565      ,Portfolio,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,Non-Fiction,440,88.96,2.34,155,30.34
9781560107668      ,Walter Foster Publishing,Mandala Sand Art Kit,Walter Foster Creative Team,Science Fiction,1401,74.44,1.6,111,34.27
